2026-01-07 18:05:13 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 8cdd030c-448c-42e1-9ea5-6e8fe68fbe1e | Path: /app/temp/8cdd030c-448c-42e1-9ea5-6e8fe68fbe1e.pdf
2026-01-07 18:05:36 | INFO | [FILE_UPLOAD_SUCCESS] FileID: cfe58ee7-10bb-47ff-be1a-1c0cea60fab6 | Original: searchable (4).pdf
2026-01-07 18:05:38 | INFO | [FILE_CLEANUP_SUCCESS] FileID: cfe58ee7-10bb-47ff-be1a-1c0cea60fab6 | Path: /app/temp/cfe58ee7-10bb-47ff-be1a-1c0cea60fab6.pdf
2026-01-07 18:09:11 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 37005992-abf0-4d08-ba4d-ca836e66d833 | Original: searchable (4).pdf
2026-01-07 18:09:12 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 37005992-abf0-4d08-ba4d-ca836e66d833 | Path: /app/temp/37005992-abf0-4d08-ba4d-ca836e66d833.pdf
2026-01-07 18:11:24 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 757b556c-655c-4734-a156-5eace1d31da5 | Original: searchable (4).pdf
2026-01-07 18:11:26 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 757b556c-655c-4734-a156-5eace1d31da5 | Path: /app/temp/757b556c-655c-4734-a156-5eace1d31da5.pdf
2026-01-07 18:13:11 | INFO | [FILE_UPLOAD_SUCCESS] FileID: d3379c29-b1ac-4404-a777-1e579ecab03a | Original: searchable (4).pdf
2026-01-07 18:13:13 | INFO | [FILE_CLEANUP_SUCCESS] FileID: d3379c29-b1ac-4404-a777-1e579ecab03a | Path: /app/temp/d3379c29-b1ac-4404-a777-1e579ecab03a.pdf
2026-01-07 18:13:36 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 22656fe8-a37e-4964-8a14-323e6f4cc6c5 | Original: searchable (4).pdf
2026-01-07 18:13:37 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 22656fe8-a37e-4964-8a14-323e6f4cc6c5 | Path: /app/temp/22656fe8-a37e-4964-8a14-323e6f4cc6c5.pdf
2026-01-07 18:18:00 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 4 files
2026-01-07 18:18:00 | INFO | [AUTO_CLEANUP_DELETE] FileID: de658850-59a3-4710-8f0a-b4c7d56bd186.png_ocr | Reason: Exceeded 10m TTL | Path: /app/temp/de658850-59a3-4710-8f0a-b4c7d56bd186.png_ocr.pdf
2026-01-07 18:22:24 | INFO | [FILE_UPLOAD_SUCCESS] FileID: fd120528-360c-4c91-b015-3934394a88d9 | Original: searchable (4).pdf
2026-01-07 18:22:26 | INFO | [FILE_CLEANUP_SUCCESS] FileID: fd120528-360c-4c91-b015-3934394a88d9 | Path: /app/temp/fd120528-360c-4c91-b015-3934394a88d9.pdf
2026-01-07 18:23:15 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 80a24a17-8ad3-4853-949e-947f5634a019 | Original: Sarthak Varshney CV VMware.pdf
2026-01-07 18:23:17 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 80a24a17-8ad3-4853-949e-947f5634a019 | Path: /app/temp/80a24a17-8ad3-4853-949e-947f5634a019.pdf
2026-01-07 20:13:32 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 5 files
2026-01-07 20:13:32 | INFO | [AUTO_CLEANUP_DELETE] FileID: images_d97ead00-8e3e-453c-81e3-89c980327080 | Reason: Exceeded 10m TTL | Path: /app/temp/images_d97ead00-8e3e-453c-81e3-89c980327080.zip
2026-01-07 20:13:32 | INFO | [AUTO_CLEANUP_DELETE] FileID: images_d1656dbc-98f6-4025-b876-77e2ecf5f796 | Reason: Exceeded 10m TTL | Path: /app/temp/images_d1656dbc-98f6-4025-b876-77e2ecf5f796.zip
2026-01-08 03:33:06 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:08:09 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:13:09 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:18:09 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:27:20 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:32:20 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:37:20 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
